ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,PREF1_PFMF,PREF1_FamSize,PREF1_Freq_HAL,PREF1_length,PREF1_P,PREF1_P*,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL
27996,EPICYCLES,NN,2,"1,1,0",<epi<{(cycle)},60,16,4126,3,"0,0007270964615","0,0004634636181","72,22222222",19,57570
27999,epidiascope,NN,2,"1,1,0",{<epi<(diascope)},"86,66666667",16,4126,3,"0,0007270964615","0,0004634636181",0,1,1
28000,epidiascopes,NN,2,"1,1,0",{<epi<(diascope)},"86,66666667",16,4126,3,"0,0007270964615","0,0004634636181",0,1,1
28086,erodes,VB,2,"1,1,0",{<e<(rode)},"24,21052632",96,397964,1,"1,76E-05","0,001081415109",40,6,6019
28087,eroding,VB,2,"1,1,0",{<e<(rode)},"24,21052632",96,397964,1,"1,76E-05","0,001081415109",40,6,6019
28106,ERWIN,NN,2,"1,1,0",{<er<(win)},0,1,1286,2,0,0,"36,36363636",12,120882
28180,ejecting,VB|NN|JJ,2,"1,1,0",{<e<(ject)},"15,78947368",96,397964,1,"1,76E-05","0,001081415109","31,42857143",36,444648
28183,ejects,VB,2,"1,1,0",{<e<(ject)},"15,78947368",96,397964,1,"1,76E-05","0,001081415109","31,42857143",36,444648
28340,embalmed,VB|JJ,2,"1,1,0",<en<{(balm)},"61,9047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",7,1814
28343,embalming,NN|VB,2,"1,1,0",<en<{(balm)},"61,9047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",7,1814
28344,embalms,VB,2,"1,1,0",<en<{(balm)},"61,9047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",7,1814
28345,embanked,VB,2,"1,1,0",<en<{(bank)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,12,69931
28346,embanking,VB|NN|JJ,2,"1,1,0",<en<{(bank)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,12,69931
28348,embanks,VB,2,"1,1,0",<en<{(bank)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,12,69931
28355,embarking,VB,2,"1,1,0",{<en<(bark)},"23,80952381",148,331620,2,"2,11E-05","0,001081415109",25,9,8577
28356,embarks,VB,2,"1,1,0",{<en<(bark)},"23,80952381",148,331620,2,"2,11E-05","0,001081415109",25,9,8577
28359,embedding,VB|NN,2,"1,1,0",<en<{(bed)},"5,442176871",148,331620,2,"2,11E-05","0,001081415109","3,03030303",34,56867
28360,embeds,VB,2,"1,1,0",<en<{(bed)},"5,442176871",148,331620,2,"2,11E-05","0,001081415109","3,03030303",34,56867
28370,embittering,VB|NN,2,"1,1,0",<en<{(bitter)},"54,42176871",148,331620,2,"2,11E-05","0,001081415109","57,14285714",8,8489
28372,embitters,VB,2,"1,1,0",<en<{(bitter)},"54,42176871",148,331620,2,"2,11E-05","0,001081415109","57,14285714",8,8489
28373,emblazoned,VB|JJ,2,"1,1,0",<en<{(blazon)},"56,46258503",148,331620,2,"2,11E-05","0,001081415109",0,3,232
28374,emblazoning,VB|NN|JJ,2,"1,1,0",<en<{(blazon)},"56,46258503",148,331620,2,"2,11E-05","0,001081415109",0,3,232
28375,emblazons,VB,2,"1,1,0",<en<{(blazon)},"56,46258503",148,331620,2,"2,11E-05","0,001081415109",0,3,232
28383,embosses,VB,2,"1,1,0",{<en<(boss)},"25,85034014",148,331620,2,"2,11E-05","0,001081415109",20,6,12847
28384,embossing,VB|NN|JJ,2,"1,1,0",{<en<(boss)},"25,85034014",148,331620,2,"2,11E-05","0,001081415109",20,6,12847
28397,embroiling,VB|NN|JJ,2,"1,1,0",{<en<(broil)},"46,93877551",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,769
28398,embroils,VB,2,"1,1,0",{<en<(broil)},"46,93877551",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,769
28446,empanelled,VB|JJ,2,"1,1,0",<en<{(panel)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,3,24624
28447,empanelling,VB|NN|JJ,2,"1,1,0",<en<{(panel)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,3,24624
28448,empanels,VB,2,"1,1,0",<en<{(panel)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,3,24624
28463,empowers,VB,2,"1,1,0",<en<{(power)},"12,24489796",148,331620,2,"2,11E-05","0,001081415109","11,11111111",19,256803
28467,empurpled,VB|JJ,2,"1,1,0",<en<{(purple)},"93,87755102",148,331620,2,"2,11E-05","0,001081415109",100,5,9634
28484,enacts,VB,2,"1,1,0",<en<{(act)},"10,88435374",148,331620,2,"2,11E-05","0,001081415109","29,31034483",59,716577
28487,enamoured,VB|JJ,2,"1,1,0",{<en<(amour)},"55,78231293",148,331620,2,"2,11E-05","0,001081415109",50,3,400
28488,enamouring,VB|NN|JJ,2,"1,1,0",{<en<(amour)},"55,78231293",148,331620,2,"2,11E-05","0,001081415109",50,3,400
28489,enamours,VB,2,"1,1,0",{<en<(amour)},"55,78231293",148,331620,2,"2,11E-05","0,001081415109",50,3,400
28490,encamping,VB,2,"1,1,0",<en<{(camp)},"72,78911565",148,331620,2,"2,11E-05","0,001081415109","87,5",9,30846
28492,encamps,VB,2,"1,1,0",<en<{(camp)},"72,78911565",148,331620,2,"2,11E-05","0,001081415109","87,5",9,30846
28496,encases,VB,2,"1,1,0",<en<{(case)},"32,65306122",148,331620,2,"2,11E-05","0,001081415109","38,46153846",14,265235
28497,encasing,VB|NN|JJ,2,"1,1,0",<en<{(case)},"32,65306122",148,331620,2,"2,11E-05","0,001081415109","38,46153846",14,265235
28500,enchaining,VB,2,"1,1,0",<en<{(chain)},"76,19047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,31800
28502,enchains,VB,2,"1,1,0",<en<{(chain)},"76,19047619",148,331620,2,"2,11E-05","0,001081415109","33,33333333",4,31800
28509,encircles,VB,2,"1,1,0",<en<{(circle)},"31,29251701",148,331620,2,"2,11E-05","0,001081415109","44,44444444",10,42406
28510,encircling,VB,2,"1,1,0",<en<{(circle)},"31,29251701",148,331620,2,"2,11E-05","0,001081415109","44,44444444",10,42406
28512,encoded,VB,2,"1,1,0",<en<{(code)},"4,081632653",148,331620,2,"2,11E-05","0,001081415109","14,28571429",8,203079
28513,encodes,VB,2,"1,1,0",<en<{(code)},"4,081632653",148,331620,2,"2,11E-05","0,001081415109","14,28571429",8,203079
28514,encoding,VB|NN,2,"1,1,0",<en<{(code)},"4,081632653",148,331620,2,"2,11E-05","0,001081415109","14,28571429",8,203079
28518,encompassing,VB,2,"1,1,0",<en<{(compass)},"11,56462585",148,331620,2,"2,11E-05","0,001081415109",0,2,5183
28521,encountering,VB,2,"1,1,0",{<en<(counter)},"2,721088435",148,331620,2,"2,11E-05","0,001081415109","3,448275862",30,50249
28526,encrusting,VB|NN|JJ,2,"1,1,0",<en<{(crust)},"42,85714286",148,331620,2,"2,11E-05","0,001081415109",25,9,2559
28527,encrusts,VB,2,"1,1,0",<en<{(crust)},"42,85714286",148,331620,2,"2,11E-05","0,001081415109",25,9,2559
28528,encumbering,VB|NN|JJ,2,"1,1,0",{<en<(cumber)},"47,61904762",148,331620,2,"2,11E-05","0,001081415109",20,6,1486
28529,encumbers,VB,2,"1,1,0",{<en<(cumber)},"47,61904762",148,331620,2,"2,11E-05","0,001081415109",20,6,1486
28534,endangers,VB,2,"1,1,0",<en<{(danger)},"9,523809524",148,331620,2,"2,11E-05","0,001081415109","66,66666667",4,43185
28591,DUNBAR,NN,2,"1,1,0",{<dun<(bar)},0,1,575,3,0,0,"17,64705882",18,44632
28702,dyspepsia,NN,2,"1,1,0",{<dys<(pepsia)},75,5,1146,3,0,0,"66,66666667",4,941
28852,EDWIN,NN,2,"1,1,0",{<ed<(win)},0,2,2836,2,0,0,"18,18181818",12,120882
28863,efface,VB,2,"1,1,0",{<e<(face)},"65,26315789",96,397964,1,"1,76E-05","0,001081415109","35,71428571",29,179045
28864,effaced,VB|JJ,2,"1,1,0",{<e<(face)},"65,26315789",96,397964,1,"1,76E-05","0,001081415109","35,71428571",29,179045
28866,effaces,VB,2,"1,1,0",{<e<(face)},"65,26315789",96,397964,1,"1,76E-05","0,001081415109","35,71428571",29,179045
28867,effacing,VB|NN|JJ,2,"1,1,0",{<e<(face)},"65,26315789",96,397964,1,"1,76E-05","0,001081415109","35,71428571",29,179045
28907,effused,VB,2,"1,1,0",{<e<(fuse)},"87,36842105",96,397964,1,"1,76E-05","0,001081415109","80,95238095",22,56151
28908,effuses,VB,2,"1,1,0",{<e<(fuse)},"87,36842105",96,397964,1,"1,76E-05","0,001081415109","80,95238095",22,56151
28909,effusing,VB,2,"1,1,0",{<e<(fuse)},"87,36842105",96,397964,1,"1,76E-05","0,001081415109","80,95238095",22,56151
28940,egress,NN,2,"1,1,0",{<e<(gress)},"54,73684211",96,397964,1,"1,76E-05","0,001081415109",64,26,98632
28941,egresses,NN,2,"1,1,0",{<e<(gress)},"54,73684211",96,397964,1,"1,76E-05","0,001081415109",64,26,98632
29100,downdraught,NN,2,"1,1,0",<down<{(draught)},"94,11764706",18,16907,4,0,0,"71,42857143",8,434
29101,downdraughts,NN,2,"1,1,0",<down<{(draught)},"94,11764706",18,16907,4,0,0,"71,42857143",8,434
29102,downgrades,NN|VB,2,"1,1,0",<down<{(grade)},"29,41176471",18,16907,4,0,0,25,9,83494
29103,downgrading,VB|NN,2,"1,1,0",<down<{(grade)},"29,41176471",18,16907,4,0,0,25,9,83494
29107,downpours,NN,2,"1,1,0",<down<{(pour)},"64,70588235",18,16907,4,0,0,"66,66666667",4,16541
29343,disincentives,NN,2,"1,1,0",<dis<{(incentive)},"40,33898305",296,452605,3,"6,63E-05","0,004634636181",100,2,6318
29352,disinfest,VB,2,"1,1,0",<dis<{(infest)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,4,1426
29354,disinfested,VB|JJ,2,"1,1,0",<dis<{(infest)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,4,1426
29355,disinfesting,VB|NN|JJ,2,"1,1,0",<dis<{(infest)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,4,1426
29356,disinfests,VB,2,"1,1,0",<dis<{(infest)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,4,1426
29369,dismantled,VB,2,"1,1,0",<dis<{(mantle)},"15,59322034",296,452605,3,"6,63E-05","0,004634636181","33,33333333",4,5135
29371,disinter,VB,2,"1,1,0",<dis<{(inter)},"74,91525424",296,452605,3,"6,63E-05","0,004634636181",100,4,2688
29376,disinterred,VB,2,"1,1,0",<dis<{(inter)},"74,91525424",296,452605,3,"6,63E-05","0,004634636181",100,4,2688
29377,disinterring,VB|NN|JJ,2,"1,1,0",<dis<{(inter)},"74,91525424",296,452605,3,"6,63E-05","0,004634636181",100,4,2688
29378,disinters,VB,2,"1,1,0",<dis<{(inter)},"74,91525424",296,452605,3,"6,63E-05","0,004634636181",100,4,2688
29384,dislocates,VB,2,"1,1,0",<dis<{(locate)},"65,76271186",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,1705
29385,dislocating,VB|NN,2,"1,1,0",<dis<{(locate)},"65,76271186",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,1705
29387,dislodges,VB,2,"1,1,0",<dis<{(lodge)},"32,88135593",296,452605,3,"6,63E-05","0,004634636181",25,5,6956
29388,dislodging,NN|VB,2,"1,1,0",<dis<{(lodge)},"32,88135593",296,452605,3,"6,63E-05","0,004634636181",25,5,6956
29391,dismantles,VB,2,"1,1,0",<dis<{(mantle)},"15,59322034",296,452605,3,"6,63E-05","0,004634636181","33,33333333",4,5135
29392,dismantling,VB|NN,2,"1,1,0",<dis<{(mantle)},"15,59322034",296,452605,3,"6,63E-05","0,004634636181","33,33333333",4,5135
29398,dismembering,VB,2,"1,1,0",<dis<{(member)},"39,3220339",296,452605,3,"6,63E-05","0,004634636181",75,5,163906
29399,dismembers,VB,2,"1,1,0",<dis<{(member)},"39,3220339",296,452605,3,"6,63E-05","0,004634636181",75,5,163906
29401,dismounts,VB,2,"1,1,0",<dis<{(mount)},"26,10169492",296,452605,3,"6,63E-05","0,004634636181","27,27272727",12,116277
29403,disobeys,VB,2,"1,1,0",<dis<{(obey)},"24,06779661",296,452605,3,"6,63E-05","0,004634636181",50,3,7047
29404,disobliged,VB|JJ,2,"1,1,0",<dis<{(oblige)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,2956
29405,disobliges,VB,2,"1,1,0",<dis<{(oblige)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,2956
29406,disobliging,JJ|VB,2,"1,1,0",<dis<{(oblige)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,2956
29408,disordering,VB,2,"1,1,0",<dis<{(order)},"3,389830508",296,452605,3,"6,63E-05","0,004634636181","16,66666667",7,283707
29415,disorienting,VB|NN|JJ,2,"1,1,0",<dis<{(orient)},"29,83050847",296,452605,3,"6,63E-05","0,004634636181",30,11,27674
29416,disorients,VB,2,"1,1,0",<dis<{(orient)},"29,83050847",296,452605,3,"6,63E-05","0,004634636181",30,11,27674
29417,disowning,VB|NN|JJ,2,"1,1,0",<dis<{(own)},"30,84745763",296,452605,3,"6,63E-05","0,004634636181","62,5",9,375991
29418,disowns,VB,2,"1,1,0",<dis<{(own)},"30,84745763",296,452605,3,"6,63E-05","0,004634636181","62,5",9,375991
29429,disproof,NN,2,"1,1,0",<dis<{(proof)},"51,18644068",296,452605,3,"6,63E-05","0,004634636181","35,29411765",18,35272
29430,disproofs,NN,2,"1,1,0",<dis<{(proof)},"51,18644068",296,452605,3,"6,63E-05","0,004634636181","35,29411765",18,35272
29431,disproved,VB|JJ,2,"1,1,0",<dis<{(prove)},"13,22033898",296,452605,3,"6,63E-05","0,004634636181",40,6,70388
29437,disperses,VB,2,"1,1,0",{<di<(sperse)},"7,894736842",39,19621,2,"0,0002548290097","0,0007724393635",0,7,2994
29438,dispirited,JJ|VB,2,"1,1,0",{<di<(spirit)},"57,89473684",39,19621,2,"0,0002548290097","0,0007724393635",50,15,66854
29440,dispiriting,JJ|VB,2,"1,1,0",{<di<(spirit)},"57,89473684",39,19621,2,"0,0002548290097","0,0007724393635",50,15,66854
29441,dispirits,VB,2,"1,1,0",{<di<(spirit)},"57,89473684",39,19621,2,"0,0002548290097","0,0007724393635",50,15,66854
29443,displeases,VB,2,"1,1,0",<dis<{(please)},"31,86440678",296,452605,3,"6,63E-05","0,004634636181","43,75",17,627103
29445,disport,VB,2,"1,1,0",{<dis<(port)},"78,6440678",296,452605,3,"6,63E-05","0,004634636181","89,74358974",40,395451
29446,disported,VB|JJ,2,"1,1,0",{<dis<(port)},"78,6440678",296,452605,3,"6,63E-05","0,004634636181","89,74358974",40,395451
29447,disporting,VB|NN|JJ,2,"1,1,0",{<dis<(port)},"78,6440678",296,452605,3,"6,63E-05","0,004634636181","89,74358974",40,395451
29448,disports,VB,2,"1,1,0",{<dis<(port)},"78,6440678",296,452605,3,"6,63E-05","0,004634636181","89,74358974",40,395451
29449,disposes,VB,2,"1,1,0",{<dis<(pose)},"11,18644068",296,452605,3,"6,63E-05","0,004634636181","29,62962963",55,328330
29450,disposing,VB|NN|JJ,2,"1,1,0",{<dis<(pose)},"11,18644068",296,452605,3,"6,63E-05","0,004634636181","29,62962963",55,328330
29451,dispossesses,VB,2,"1,1,0",<dis<{(possess)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181","36,36363636",12,20393
29452,dispossessing,VB|NN|JJ,2,"1,1,0",<dis<{(possess)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181","36,36363636",12,20393
29453,disproves,VB,2,"1,1,0",<dis<{(prove)},"13,22033898",296,452605,3,"6,63E-05","0,004634636181",40,6,70388
29461,disqualifies,VB,2,"1,1,0",<dis<{(qualify)},"16,61016949",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,47669
29462,disqualifying,VB|NN|JJ,2,"1,1,0",<dis<{(qualify)},"16,61016949",296,452605,3,"6,63E-05","0,004634636181","33,33333333",7,47669
29463,disquieted,JJ|VB,2,"1,1,0",<dis<{(quiet)},"48,13559322",296,452605,3,"6,63E-05","0,004634636181",40,11,19916
29465,disquiets,NN,2,"1,1,0",<dis<{(quiet)},"48,13559322",296,452605,3,"6,63E-05","0,004634636181",40,11,19916
29469,disregards,VB,2,"1,1,0",<dis<{(regard)},"7,796610169",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,115432
29474,disremembered,VB,2,"1,1,0",<dis<{(remember)},"71,52542373",296,452605,3,"6,63E-05","0,004634636181",100,3,156047
29475,disremembering,VB,2,"1,1,0",<dis<{(remember)},"71,52542373",296,452605,3,"6,63E-05","0,004634636181",100,3,156047
29476,disremembers,VB,2,"1,1,0",<dis<{(remember)},"71,52542373",296,452605,3,"6,63E-05","0,004634636181",100,3,156047
29480,disrobed,VB|JJ,2,"1,1,0",<dis<{(robe)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181",100,4,3902
29481,disrobes,VB,2,"1,1,0",<dis<{(robe)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181",100,4,3902
29482,disrobing,VB|NN|JJ,2,"1,1,0",<dis<{(robe)},"49,15254237",296,452605,3,"6,63E-05","0,004634636181",100,4,3902
29486,dissected,VB,2,"1,1,0",{<di<(sect)},"23,68421053",39,19621,2,"0,0002548290097","0,0007724393635","33,33333333",19,147908
29487,dissecting,VB,2,"1,1,0",{<di<(sect)},"23,68421053",39,19621,2,"0,0002548290097","0,0007724393635","33,33333333",19,147908
29489,dissects,VB,2,"1,1,0",{<di<(sect)},"23,68421053",39,19621,2,"0,0002548290097","0,0007724393635","33,33333333",19,147908
29490,dissembled,VB|JJ,2,"1,1,0",{<di<(semble)},"44,73684211",39,19621,2,"0,0002548290097","0,0007724393635","81,81818182",12,35948
29493,dissembles,VB,2,"1,1,0",{<di<(semble)},"44,73684211",39,19621,2,"0,0002548290097","0,0007724393635","81,81818182",12,35948
29494,dissembling,VB,2,"1,1,0",{<di<(semble)},"44,73684211",39,19621,2,"0,0002548290097","0,0007724393635","81,81818182",12,35948
29498,dissever,VB,2,"1,1,0",{<dis<(sever)},"83,72881356",296,452605,3,"6,63E-05","0,004634636181",100,3,2404
29499,dissevered,JJ|VB,2,"1,1,0",{<dis<(sever)},"83,72881356",296,452605,3,"6,63E-05","0,004634636181",100,3,2404
29500,dissevering,VB,2,"1,1,0",{<dis<(sever)},"83,72881356",296,452605,3,"6,63E-05","0,004634636181",100,3,2404
29501,dissevers,VB,2,"1,1,0",{<dis<(sever)},"83,72881356",296,452605,3,"6,63E-05","0,004634636181",100,3,2404
29513,dissoluble,JJ,2,"1,1,0",<dis<{(soluble)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181","85,71428571",8,1337
29516,dissolves,VB,2,"1,1,0",{<di<(solve)},0,39,19621,2,"0,0002548290097","0,0007724393635","14,28571429",15,67167
29528,distastes,NN,2,"1,1,0",<dis<{(taste)},"35,59322034",296,452605,3,"6,63E-05","0,004634636181","29,41176471",18,35204
29529,distempered,JJ|VB,2,"1,1,0",{<dis<(temper)},"48,47457627",296,452605,3,"6,63E-05","0,004634636181","41,66666667",13,24615
29530,distempering,VB,2,"1,1,0",{<dis<(temper)},"48,47457627",296,452605,3,"6,63E-05","0,004634636181","41,66666667",13,24615
29531,distempers,NN,2,"1,1,0",{<dis<(temper)},"48,47457627",296,452605,3,"6,63E-05","0,004634636181","41,66666667",13,24615
29532,distended,VB,2,"1,1,0",{<dis<(tend)},"43,72881356",296,452605,3,"6,63E-05","0,004634636181","68,42105263",20,212044
29533,distending,VB|NN|JJ,2,"1,1,0",{<dis<(tend)},"43,72881356",296,452605,3,"6,63E-05","0,004634636181","68,42105263",20,212044
29534,distends,VB,2,"1,1,0",{<dis<(tend)},"43,72881356",296,452605,3,"6,63E-05","0,004634636181","68,42105263",20,212044
29541,distorting,VB,2,"1,1,0",{<dis<(tort)},"6,779661017",296,452605,3,"6,63E-05","0,004634636181","7,142857143",15,15330
29542,distorts,VB,2,"1,1,0",{<dis<(tort)},"6,779661017",296,452605,3,"6,63E-05","0,004634636181","7,142857143",15,15330
29543,distracts,VB,2,"1,1,0",{<dis<(tract)},"9,491525424",296,452605,3,"6,63E-05","0,004634636181","11,11111111",28,57084
29555,distrusting,VB|NN,2,"1,1,0",<dis<{(trust)},"20,33898305",296,452605,3,"6,63E-05","0,004634636181","4,545454545",23,42953
29558,distrusts,VB,2,"1,1,0",<dis<{(trust)},"20,33898305",296,452605,3,"6,63E-05","0,004634636181","4,545454545",23,42953
29562,disused,JJ,2,"1,1,0",<dis<{(use)},"45,42372881",296,452605,3,"6,63E-05","0,004634636181","85,71428571",15,1414857
29584,diverged,VB,2,"1,1,0",{<di<(verge)},"18,42105263",39,19621,2,"0,0002548290097","0,0007724393635","42,85714286",8,6506
29589,diverges,VB,2,"1,1,0",{<di<(verge)},"18,42105263",39,19621,2,"0,0002548290097","0,0007724393635","42,85714286",8,6506
29599,diverts,VB,2,"1,1,0",{<di<(vert)},"2,631578947",39,19621,2,"0,0002548290097","0,0007724393635",8,26,60266
29767,diffracted,VB|JJ,2,"1,1,0",{<di<(fract)},"65,78947368",39,19621,2,"0,0002548290097","0,0007724393635","81,25",17,11653
29768,diffracting,VB|NN|JJ,2,"1,1,0",{<di<(fract)},"65,78947368",39,19621,2,"0,0002548290097","0,0007724393635","81,25",17,11653
29769,diffracts,VB,2,"1,1,0",{<di<(fract)},"65,78947368",39,19621,2,"0,0002548290097","0,0007724393635","81,25",17,11653
29790,digraph,NN,2,"1,1,0",{<di<(graph)},50,39,19621,2,"0,0002548290097","0,0007724393635","54,7826087",116,198105
29791,digraphs,NN,2,"1,1,0",{<di<(graph)},50,39,19621,2,"0,0002548290097","0,0007724393635","54,7826087",116,198105
29792,digressed,VB|JJ,2,"1,1,0",{<di<(gress)},"5,263157895",39,19621,2,"0,0002548290097","0,0007724393635",28,26,98632
29793,digresses,VB,2,"1,1,0",{<di<(gress)},"5,263157895",39,19621,2,"0,0002548290097","0,0007724393635",28,26,98632
29794,digressing,VB|NN|JJ,2,"1,1,0",{<di<(gress)},"5,263157895",39,19621,2,"0,0002548290097","0,0007724393635",28,26,98632
29862,dioxides,NN,2,"1,1,0",<di<{(oxide)},"15,78947368",39,19621,2,"0,0002548290097","0,0007724393635","14,28571429",8,5123
29864,diphthongs,NN,2,"1,1,0",{<di<(phthong)},"47,36842105",39,19621,2,"0,0002548290097","0,0007724393635",0,2,100
29874,diptych,NN,2,"1,1,0",{<di<(ptych)},"78,94736842",39,19621,2,"0,0002548290097","0,0007724393635",100,2,93
29875,diptychs,NN,2,"1,1,0",{<di<(ptych)},"78,94736842",39,19621,2,"0,0002548290097","0,0007724393635",100,2,93
29902,disables,VB,2,"1,1,0",<dis<{(able)},"1,016949153",296,452605,3,"6,63E-05","0,004634636181",40,11,328113
29903,disabused,VB|JJ,2,"1,1,0",<dis<{(abuse)},"49,83050847",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,40714
29904,disabuses,VB,2,"1,1,0",<dis<{(abuse)},"49,83050847",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,40714
29905,disabusing,VB|NN|JJ,2,"1,1,0",<dis<{(abuse)},"49,83050847",296,452605,3,"6,63E-05","0,004634636181","66,66666667",4,40714
29910,disaffiliates,VB,2,"1,1,0",<dis<{(affiliate)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,4,12875
29912,disaffiliating,VB,2,"1,1,0",<dis<{(affiliate)},"91,18644068",296,452605,3,"6,63E-05","0,004634636181",100,4,12875
29919,disagreeing,VB|NN|JJ,2,"1,1,0",<dis<{(agree)},"0,6779661017",296,452605,3,"6,63E-05","0,004634636181","11,11111111",10,196641
29920,disallowing,VB|NN|JJ,2,"1,1,0",<dis<{(allow)},"17,28813559",296,452605,3,"6,63E-05","0,004634636181",50,5,185956
29921,disallows,VB,2,"1,1,0",<dis<{(allow)},"17,28813559",296,452605,3,"6,63E-05","0,004634636181",50,5,185956
29925,disappoints,VB,2,"1,1,0",{<dis<(appoint)},"2,711864407",296,452605,3,"6,63E-05","0,004634636181",0,6,26535
29926,disapproving,JJ|VB,2,"1,1,0",<dis<{(approve)},"18,98305085",296,452605,3,"6,63E-05","0,004634636181",40,6,30499
29927,disarms,VB,2,"1,1,0",<dis<{(arm)},"11,52542373",296,452605,3,"6,63E-05","0,004634636181","14,28571429",22,91824
29928,disarranges,VB,2,"1,1,0",<dis<{(arrange)},"85,42372881",296,452605,3,"6,63E-05","0,004634636181","87,5",9,31483
29931,disburden,VB,2,"1,1,0",<dis<{(burden)},"88,47457627",296,452605,3,"6,63E-05","0,004634636181",100,6,9662
29932,disarranging,VB|NN|JJ,2,"1,1,0",<dis<{(arrange)},"85,42372881",296,452605,3,"6,63E-05","0,004634636181","87,5",9,31483
29933,disarrayed,JJ|VB,2,"1,1,0",<dis<{(array)},"42,71186441",296,452605,3,"6,63E-05","0,004634636181",100,2,17623
29934,disarraying,VB,2,"1,1,0",<dis<{(array)},"42,71186441",296,452605,3,"6,63E-05","0,004634636181",100,2,17623
29935,disarrays,NN,2,"1,1,0",<dis<{(array)},"42,71186441",296,452605,3,"6,63E-05","0,004634636181",100,2,17623
29944,disbanding,VB|NN,2,"1,1,0",<dis<{(band)},"23,72881356",296,452605,3,"6,63E-05","0,004634636181",15,21,86476
29946,disbands,VB,2,"1,1,0",<dis<{(band)},"23,72881356",296,452605,3,"6,63E-05","0,004634636181",15,21,86476
29947,disbarred,VB|JJ,2,"1,1,0",<dis<{(barr)},"41,69491525",296,452605,3,"6,63E-05","0,004634636181",50,3,6295
29948,disbarring,VB|NN|JJ,2,"1,1,0",<dis<{(barr)},"41,69491525",296,452605,3,"6,63E-05","0,004634636181",50,3,6295
29949,disbars,VB,2,"1,1,0",<dis<{(bar)},"74,91525424",296,452605,3,"6,63E-05","0,004634636181","88,23529412",18,44632
29953,disburdened,VB|JJ,2,"1,1,0",<dis<{(burden)},"88,47457627",296,452605,3,"6,63E-05","0,004634636181",100,6,9662
29954,disburdening,VB|NN|JJ,2,"1,1,0",<dis<{(burden)},"88,47457627",296,452605,3,"6,63E-05","0,004634636181",100,6,9662
29955,disburdens,VB,2,"1,1,0",<dis<{(burden)},"88,47457627",296,452605,3,"6,63E-05","0,004634636181",100,6,9662
29956,disburse,VB,2,"1,1,0",{<dis<(burse)},"51,52542373",296,452605,3,"6,63E-05","0,004634636181",75,5,3787
29957,disburses,VB,2,"1,1,0",{<dis<(burse)},"51,52542373",296,452605,3,"6,63E-05","0,004634636181",75,5,3787
29958,disbursing,VB|NN|JJ,2,"1,1,0",{<dis<(burse)},"51,52542373",296,452605,3,"6,63E-05","0,004634636181",75,5,3787
29959,discarding,VB|NN,2,"1,1,0",{<dis<(card)},"4,745762712",296,452605,3,"6,63E-05","0,004634636181","16,66666667",7,474260
29960,discards,VB,2,"1,1,0",{<dis<(card)},"4,745762712",296,452605,3,"6,63E-05","0,004634636181","16,66666667",7,474260
29965,disclaiming,VB|NN,2,"1,1,0",<dis<{(claim)},"23,38983051",296,452605,3,"6,63E-05","0,004634636181",40,16,152055
29966,disclaims,VB,2,"1,1,0",<dis<{(claim)},"23,38983051",296,452605,3,"6,63E-05","0,004634636181",40,16,152055
29967,disclosing,VB,2,"1,1,0",{<dis<(close)},"10,50847458",296,452605,3,"6,63E-05","0,004634636181","33,33333333",16,188225
29969,discolour,VB,2,"1,1,0",<dis<{(color)},"43,72881356",296,452605,3,"6,63E-05","0,004634636181",50,15,127890
